Index,Real1,Predict1
83,-1.65031,-1.6883461475372314
84,-1.57905,-1.5961836576461792
85,-1.51586,-1.5787653923034668
86,-1.4687,-1.5069975852966309
87,-1.44603,-1.4327526092529297
88,-1.45075,-1.4612141847610474
89,-1.47922,-1.4896913766860962
90,-1.52129,-1.6246730089187622
91,-1.5611,-1.5937819480895996
92,-1.58724,-1.7013511657714844
93,-1.59435,-1.6529064178466797
94,-1.57608,-1.61824631690979
95,-1.52488,-1.611276388168335
96,-1.43862,-1.4537862539291382
97,-1.32258,-1.3770110607147217
98,-1.18997,-1.2305853366851807
99,-1.05935,-1.0894110202789307
100,-0.94995,-0.9784788489341736
101,-0.87967,-0.8872199654579163
102,-0.85478,-0.921434223651886
103,-0.8712,-0.9036900401115417
104,-0.92106,-0.9679813981056213
105,-0.99881,-1.0437387228012085
106,-1.10054,-1.105825662612915
107,-1.22067,-1.2178287506103516
108,-1.35251,-1.3615295886993408
109,-1.49206,-1.5111068487167358
110,-1.63475,-1.6775379180908203
111,-1.77691,-1.7959802150726318
112,-1.91776,-1.9263827800750732
113,-2.06058,-2.0882997512817383
114,-2.20742,-2.218740463256836
115,-2.35675,-2.357379198074341
116,-2.50247,-2.564748525619507
117,-2.63512,-2.7048845291137695
118,-2.74597,-2.594855546951294
119,-2.82968,-2.7593729496002197
120,-2.88394,-2.729511022567749
121,-2.91106,-2.9275553226470947
122,-2.90998,-2.8894124031066895
123,-2.88054,-2.9087488651275635
124,-2.82362,-2.840773105621338
125,-2.74665,-2.7081568241119385
126,-2.65977,-2.6664183139801025
127,-2.57211,-2.6408355236053467
128,-2.49107,-2.548921585083008
129,-2.41818,-2.438011646270752
130,-2.34634,-2.349715232849121
131,-2.26422,-2.300119161605835
132,-2.16377,-2.198668956756592
133,-2.04901,-2.0790984630584717
134,-1.92657,-1.9688509702682495
135,-1.80355,-1.8350743055343628
136,-1.68607,-1.7259953022003174
137,-1.57676,-1.6089268922805786
138,-1.47901,-1.462399959564209
139,-1.39253,-1.3722443580627441
140,-1.3123,-1.3389593362808228
141,-1.23383,-1.276082158088684
142,-1.15059,-1.1687815189361572
143,-1.05364,-1.0527057647705078
144,-0.93297,-0.9254605770111084
145,-0.78553,-0.8429996967315674
146,-0.61918,-0.7179885506629944
147,-0.44441,-0.5173860788345337
148,-0.26953,-0.4304092824459076
149,-0.10268,-0.12373091280460358
150,0.05033,-0.005196180194616318
151,0.19034,0.18213540315628052
152,0.32311,0.29901203513145447
153,0.45101,0.40633678436279297
154,0.57761,0.510941743850708
155,0.70215,0.6339770555496216
156,0.82302,0.8337114453315735
157,0.93787,0.8212991952896118
158,1.04428,0.9908697605133057
159,1.13787,1.1679867506027222
160,1.20901,1.0827751159667969
161,1.24748,1.1195313930511475
162,1.24772,1.1356985569000244
163,1.2098,0.9615772366523743
164,1.13987,1.0791077613830566
165,1.04945,1.0006071329116821
166,0.95439,1.0292960405349731
167,0.86828,0.785926878452301
168,0.79795,0.6847196221351624
169,0.7439,0.7390341758728027
170,0.7025,0.5636812448501587
171,0.66548,0.6709712743759155
172,0.62196,0.5101713538169861
173,0.56425,0.36271241307258606
174,0.49054,0.38647767901420593
175,0.40179,0.30463626980781555
176,0.30324,0.2697807252407074
177,0.20409,0.30778536200523376
178,0.11377,0.007255211006850004
179,0.04166,-0.09672732651233673
180,-0.00352,0.024351179599761963
181,-0.01713,-0.004395767115056515
182,0.00247,0.05445478484034538
183,0.05366,0.015232320874929428
184,0.12929,0.14858350157737732
185,0.22045,0.1347699910402298
186,0.31877,0.3533875644207001
187,0.416,0.341587632894516
188,0.50676,0.3914373219013214
189,0.58911,0.5378905534744263
190,0.66432,0.5457695126533508
191,0.73332,0.6888461112976074
192,0.79751,0.7656334638595581
193,0.85975,0.7430635094642639
194,0.92292,0.8032655119895935
195,0.98662,0.7923604249954224
196,1.04811,0.9789946675300598
197,1.1015,1.0930818319320679
198,1.13863,1.137002944946289
199,1.15462,0.8718374967575073
200,1.1479,1.2333831787109375
201,1.11849,1.144457221031189
202,1.06802,0.947413444519043
203,1.00093,0.9668707251548767
204,0.92166,0.957008957862854
205,0.83641,0.801258385181427
206,0.75541,0.5231484770774841
207,0.69314,0.703605055809021
208,0.65989,0.5145950317382812
209,0.65447,0.42716115713119507
210,0.66726,0.6167697906494141
211,0.68391,0.5332343578338623
212,0.68946,0.6293237805366516
213,0.68156,0.5919944047927856
214,0.6667,0.7217187881469727
215,0.65797,0.4989531636238098
216,0.668,0.6169582009315491
217,0.70138,0.6090784668922424
218,0.75659,0.7106342315673828
219,0.82661,0.6318584084510803
220,0.90004,0.9421801567077637
221,0.96173,0.8881300687789917
222,1.00474,0.9134823083877563
223,1.02487,1.0123841762542725
224,1.0178,1.101041555404663
225,0.98271,0.986232340335846
226,0.92108,0.9892679452896118
227,0.83795,0.9590356945991516
228,0.74465,0.7907008528709412
229,0.65178,0.6138474941253662
230,0.56226,0.5826948285102844
231,0.4795,0.32440540194511414
232,0.40969,0.36666837334632874
233,0.35809,0.24293653666973114
234,0.32467,0.1709628403186798
235,0.30516,0.3029833734035492
236,0.29064,0.21510031819343567
237,0.26808,0.24843110144138336
238,0.2263,0.13877032697200775
239,0.16214,0.05813757702708244
240,0.08237,-0.00790157075971365
241,0.00045,-0.025174276903271675
242,-0.06713,-0.2044052928686142
243,-0.10506,-0.02656911313533783
244,-0.11274,-0.12549558281898499
245,-0.09469,-0.1792052984237671
246,-0.0592,-0.18947581946849823
247,-0.01739,-0.16006356477737427
248,0.02119,-0.010103760287165642
249,0.04895,-0.0015956852585077286
250,0.06235,0.2123542696893216
251,0.06534,0.21910138630390175
252,0.06859,0.3171806007003785
253,0.0797,0.34921893157958994
254,0.10527,0.4401811885154248
255,0.15352,0.6371459794211389
256,0.23511,0.6850755683159829
257,0.36024,0.7630351432275774
258,0.52473,0.967669669802189
259,0.7131,0.9078332878780366
260,0.90957,1.0330985311686993
261,1.10454,1.0313256747806074
262,1.28855,0.9531380478727819
263,1.44905,0.9190561728012563
264,1.57527,0.77762204297781
265,1.6618,0.8325349806094171
266,1.70941,0.7622297726452352
267,1.72763,0.8419661700665952
268,1.7317,0.7650605919897557
269,1.72974,0.8519620360970499
270,1.72645,0.6818704462385179
271,1.72787,0.8490680066883566
272,1.74037,0.7115343096482755
273,1.76574,0.8779882222843172
274,1.79668,0.8202055477392675
275,1.82104,0.7428674145174028
276,1.82461,0.6779910834765436
277,1.79683,0.7347343862605096
278,1.73663,0.6843145687198641
279,1.65457,0.7795213194942475
280,1.56698,0.8152109611392022
281,1.48823,0.6846519369447233
282,1.42888,0.8541047333312036
283,1.39478,0.8908488675761225
284,1.38872,0.7408387432813646
285,1.40891,0.8406533837926389
286,1.44867,0.713046641418934
287,1.49351,0.7079799209809304
288,1.52601,0.6946896951353552
289,1.53774,0.6351988615620138
290,1.52397,0.4581938258612157
291,1.48081,0.4061818583512307
292,1.40546,0.41030959948301327
293,1.30043,0.511177988946438
294,1.17461,0.068968808002472
295,1.03441,0.15631718444585807
296,0.9127,0.15808433953404435
297,0.80203,0.15630181572437293
298,0.6966,0.042525435391664576
299,0.5935,-0.05954840717792505
300,0.49109,
301,0.38843,
302,0.28491,
303,0.18024,
304,0.07444,
305,-0.03233,
306,-0.13975,
307,-0.24749,
308,-0.35509,
309,-0.46213,
310,-0.56815,
